"id","timestamp","temperature","humidity","light","pm2_5","frc","current_speed","free_flow_speed","current_travel_time","free_flow_travel_time","confidence"
"323","2025-04-05 08:55:25","30","76","891.74","25","FRC2","66","66","430","430","1"
"324","2025-04-05 09:00:26","30","74","811.6","25","FRC2","66","66","430","430","1"
"325","2025-04-05 09:10:26","31","75","751.43","25","FRC2","66","66","430","430","1"
"326","2025-04-05 09:15:27","31","74","804.78","25","FRC2","66","66","430","430","1"
"327","2025-04-05 09:20:27","31","74","748.53","27","FRC2","54","65","526","437","1"
"328","2025-04-05 09:25:27","31","73","711.57","27","FRC2","66","66","430","430","1"
"329","2025-04-05 09:41:16","31","71","898.14","21","FRC2","45","65","631","437","1"
"330","2025-04-05 09:46:17","31","72","913.47","21","FRC2","40","65","710","437","1"
"331","2025-04-05 09:51:17","31","71","931.72","21","FRC2","37","66","767","430","1"
"332","2025-04-05 09:56:17","31","71","751.43","21","FRC2","39","65","728","437","1"
"333","2025-04-05 10:01:17","32","70","820.31","20","FRC2","48","65","591","437","1"
"334","2025-04-05 10:06:18","32","70","829.23","20","FRC2","50","66","568","430","1"
"335","2025-04-05 10:11:18","32","70","902.46","20","FRC2","53","65","536","437","1"
"336","2025-04-05 10:16:18","32","69","983.72","20","FRC2","66","66","430","430","1"
"337","2025-04-05 10:21:14","32","69","160.51","31","FRC2","53","65","536","437","1"
"338","2025-04-05 10:26:15","32","69","164.06","31","FRC2","55","66","516","430","1"
"339","2025-04-05 10:31:15","31","67","174.98","33","FRC2","49","65","579","437","1"
"340","2025-04-05 10:36:15","29","62","130.4","33","FRC2","52","66","546","430","1"
"341","2025-04-05 10:41:15","28","57","125.47","34","FRC2","51","66","557","430","1"
"342","2025-04-05 10:46:16","28","54","137.36","33","FRC2","51","65","557","437","1"
"343","2025-04-05 10:51:16","27","51","122.41","32","FRC2","50","65","568","437","1"
"344","2025-04-05 10:56:16","27","50","169.08","32","FRC2","49","65","579","437","1"
"345","2025-04-05 11:01:17","26","50","173.06","32","FRC2","50","66","568","430","1"
"346","2025-04-05 11:18:25","26","49","162.27","23","FRC2","51","66","557","430","1"
"347","2025-04-05 11:23:26","26","49","164.06","23","FRC2","48","65","591","437","1"
"348","2025-04-05 11:28:26","25","48","145.64","24","FRC2","53","65","536","437","1"
"349","2025-04-05 11:33:26","26","48","163.72","24","FRC2","52","66","546","430","1"
"350","2025-04-05 11:38:26","25","47","159.52","25","FRC2","51","65","557","437","1"
"351","2025-04-05 11:43:27","25","47","123.37","25","FRC2","49","65","579","437","1"
"352","2025-04-05 11:48:27","25","47","165.3","27","FRC2","49","65","579","437","1"
"353","2025-04-05 11:53:27","25","47","126.36","27","FRC2","48","66","591","430","1"
"354","2025-04-05 11:58:28","25","47","122.59","26","FRC2","48","65","591","437","1"
"355","2025-04-05 12:15:15","25","48","152.27","22","FRC2","45","66","631","430","1"
"356","2025-04-05 12:20:15","25","45","122.41","21","FRC2","44","65","645","437","1"
"357","2025-04-05 12:25:15","25","48","130.03","21","FRC2","49","65","579","437","1"
"358","2025-04-05 12:30:16","25","48","130.49","21","FRC2","47","65","604","437","1"
"359","2025-04-05 12:35:16","25","47","123.98","22","FRC2","46","65","617","437","1"
"360","2025-04-05 12:40:16","25","46","128.5","22","FRC2","45","65","631","437","1"
"361","2025-04-05 12:45:16","25","46","125.74","22","FRC2","45","65","631","437","1"
"362","2025-04-05 12:50:17","25","45","160.51","22","FRC2","42","65","676","437","1"
"363","2025-04-05 12:55:17","25","45","154.05","23","FRC2","46","66","617","430","1"
"364","2025-04-05 13:13:00","28","51","451.37","26","FRC2","41","66","692","430","1"
"365","2025-04-05 13:18:00","29","49","503.52","27","FRC2","41","66","692","430","1"
"366","2025-04-05 13:23:01","31","51","978.49","26","FRC2","40","65","710","437","1"
"367","2025-04-05 13:28:01","32","57","550.15","27","FRC2","40","65","710","437","1"
"368","2025-04-05 13:33:01","32","58","948.36","27","FRC2","39","65","728","437","1"
"369","2025-04-05 13:38:01","32","60","904.64","27","FRC2","38","65","747","437","1"
"370","2025-04-05 13:43:02","32","61","917.95","27","FRC2","37","65","767","437","1"
"371","2025-04-05 13:48:02","32","63","895.99","27","FRC2","39","66","728","430","1"
"372","2025-04-05 13:53:02","32","62","703.87","27","FRC2","39","66","728","430","1"
"373","2025-04-05 14:08:10","29","60","161.61","29","FRC2","37","66","767","430","1"
"374","2025-04-05 14:13:10","29","60","163.16","28","FRC2","35","65","811","437","1"
"375","2025-04-05 14:23:10","28","52","159.41","30","FRC2","35","66","811","430","1"
"376","2025-04-05 14:28:11","27","49","156.6","29","FRC2","37","64","767","443","1"
"377","2025-04-05 14:33:11","27","48","157.03","29","FRC2","37","66","767","430","1"
"378","2025-04-05 14:38:11","27","47","154.37","29","FRC2","35","64","811","443","1"
"379","2025-04-05 14:43:12","26","47","124.07","30","FRC2","39","65","728","437","1"
"380","2025-04-05 14:48:12","26","46","150.92","30","FRC2","43","65","660","437","1"
"381","2025-04-05 14:53:17","26","46","127.96","33","FRC2","42","65","676","437","1"
"382","2025-04-05 14:58:17","26","47","145.34","33","FRC2","48","65","591","437","1"
"383","2025-04-05 15:03:18","26","46","124.59","32","FRC2","48","66","591","430","1"
"384","2025-04-05 15:20:08","25","45","137.27","20","FRC2","48","66","591","430","1"
"385","2025-04-05 15:25:08","25","43","136.32","20","FRC2","46","65","617","437","1"
"386","2025-04-05 15:30:08","25","46","134.08","20","FRC2","44","65","645","437","1"
"387","2025-04-05 15:35:08","25","45","134.54","20","FRC2","45","65","631","437","1"
"388","2025-04-05 15:40:09","25","45","131.13","21","FRC2","46","65","617","437","1"
"389","2025-04-05 15:45:09","25","45","115.54","22","FRC2","49","65","579","437","1"
"390","2025-04-05 15:50:09","25","44","132.23","21","FRC2","46","65","617","437","1"
"391","2025-04-05 15:55:10","25","44","132.41","21","FRC2","49","66","579","430","1"
"392","2025-04-05 16:00:10","25","44","131.22","22","FRC2","50","66","568","430","1"
"393","2025-04-05 16:17:23","25","44","124.86","21","FRC2","47","66","604","430","1"
"394","2025-04-05 16:22:23","25","44","129.31","20","FRC2","47","65","604","437","1"
"395","2025-04-05 16:27:23","25","43","128.77","19","FRC2","49","66","579","430","1"
"396","2025-04-05 16:32:23","25","44","125.3","20","FRC2","47","66","604","430","1"
"397","2025-04-05 16:37:24","25","44","126.27","20","FRC2","48","64","591","443","1"
"398","2025-04-05 16:42:24","25","44","125.38","20","FRC2","49","66","579","430","1"
"399","2025-04-05 16:47:24","25","43","123.28","20","FRC2","49","66","579","430","1"
"400","2025-04-05 16:52:25","25","44","122.41","20","FRC2","48","65","591","437","1"
"401","2025-04-05 16:57:25","25","44","121.9","21","FRC2","50","65","568","437","1"
"402","2025-04-05 17:19:04","24","44","115.96","22","FRC2","47","65","604","437","1"
"403","2025-04-05 17:24:04","25","44","114.63","22","FRC2","46","65","617","437","1"
"404","2025-04-05 17:29:18","29","75","179.61","31","FRC2","46","65","617","437","1"
"405","2025-04-05 17:34:18","30","69","157.79","30","FRC2","44","65","645","437","1"
"406","2025-04-05 17:39:19","34","57","148.46","29","FRC2","46","65","617","437","1"
"407","2025-04-05 17:44:19","35","54","140.14","29","FRC2","46","66","617","430","1"
"408","2025-04-05 17:49:19","35","53","131.4","26","FRC2","46","65","617","437","1"
"409","2025-04-05 17:54:19","35","53","120.18","26","FRC2","43","66","660","430","1"
"410","2025-04-05 17:59:20","35","53","113.4","25","FRC2","48","65","591","437","1"
"411","2025-04-05 18:04:20","35","53","105.69","25","FRC2","50","66","568","430","1"
"412","2025-04-05 18:09:20","35","53","100.51","25","FRC2","47","66","604","430","1"
"413","2025-04-05 18:45:00","34","56","84.71","21","FRC2","46","65","617","437","1"
"414","2025-04-05 18:50:00","34","56","84.71","21","FRC2","46","65","617","437","1"
"415","2025-04-05 18:55:00","34","57","85","21","FRC2","47","66","604","430","1"
"416","2025-04-05 19:00:01","34","57","85.63","21","FRC2","47","66","604","430","1"
"417","2025-04-05 19:05:01","34","57","85.56","20","FRC2","50","65","568","437","1"
"418","2025-04-05 19:45:00","33","59","85","16","FRC2","51","65","557","437","1"
"419","2025-04-05 19:50:00","33","59","84.79","17","FRC2","49","65","579","437","1"
"420","2025-04-05 19:55:00","33","60","84.79","17","FRC2","52","66","546","430","1"
"421","2025-04-05 20:05:01","33","60","84.79","17","FRC2","50","65","568","437","1"
"422","2025-04-05 20:25:44","33","60","85.07","17","FRC2","66","66","430","430","1"
"423","2025-04-05 20:30:44","33","61","84.79","17","FRC2","66","66","430","430","1"
"424","2025-04-05 20:35:44","33","62","85.77","17","FRC2","66","66","430","430","1"
"425","2025-04-05 20:40:45","33","63","84.79","16","FRC2","66","66","430","430","1"
"426","2025-04-05 20:45:45","33","63","84.71","16","FRC2","66","66","430","430","1"
"427","2025-04-05 20:50:45","33","63","85","17","FRC2","66","66","430","430","1"
"428","2025-04-05 20:55:46","33","64","85","17","FRC2","66","66","430","430","1"
"429","2025-04-05 21:00:46","33","64","84.71","17","FRC2","66","66","430","430","1"
"430","2025-04-05 21:05:46","33","64","84.71","17","FRC2","66","66","430","430","1"
"431","2025-04-05 21:25:18","33","65","85.56","19","FRC2","66","66","430","430","1"
"432","2025-04-05 21:30:18","32","65","84.71","19","FRC2","66","66","430","430","1"
"433","2025-04-05 21:35:18","32","65","84.79","18","FRC2","66","66","430","430","1"
"434","2025-04-05 21:40:18","32","66","84.64","18","FRC2","66","66","430","430","1"
"435","2025-04-05 21:45:19","32","66","84.79","16","FRC2","66","66","430","430","1"
"436","2025-04-05 21:50:19","32","66","85","16","FRC2","66","66","430","430","1"
"437","2025-04-05 21:55:19","32","65","84.71","17","FRC2","66","66","430","430","1"
"438","2025-04-05 22:00:19","32","65","84.71","17","FRC2","66","66","430","430","1"
"439","2025-04-05 22:05:20","32","66","84.71","16","FRC2","66","66","430","430","1"
"440","2025-04-05 22:19:41","32","66","85.49","19","FRC2","66","66","430","430","1"
"441","2025-04-05 22:24:41","32","66","85.49","19","FRC2","66","66","430","430","1"
"442","2025-04-05 22:29:41","32","66","85.42","19","FRC2","66","66","430","430","1"
"443","2025-04-05 22:34:42","32","65","85.49","19","FRC2","66","66","430","430","1"
"444","2025-04-05 22:39:42","32","66","85.56","19","FRC2","66","66","430","430","1"
"445","2025-04-05 22:44:42","32","64","85.49","19","FRC2","66","66","430","430","1"
"446","2025-04-05 22:49:43","32","65","85.49","19","FRC2","66","66","430","430","1"
"447","2025-04-05 22:54:43","32","65","85.77","18","FRC2","66","66","430","430","1"
"448","2025-04-05 23:09:57","32","65","85.49","18","FRC2","66","66","430","430","1"
"449","2025-04-05 23:14:57","32","66","85.63","18","FRC2","66","66","430","430","1"
"450","2025-04-05 23:19:58","32","66","85.42","18","FRC2","66","66","430","430","1"
"451","2025-04-05 23:24:58","31","67","85.42","18","FRC2","66","66","430","430","1"
"452","2025-04-05 23:29:58","31","66","85.63","17","FRC2","66","66","430","430","1"
"453","2025-04-06 10:44:12","29","77","664.52","27","FRC2","59","65","481","437","1"
"454","2025-04-06 10:49:11","29","75","442.27","27","FRC2","66","66","430","430","1"
"455","2025-04-06 10:54:11","32","67","333.65","28","FRC2","66","66","430","430","1"
"456","2025-04-06 10:59:11","32","67","514.59","30","FRC2","66","66","430","430","1"
"457","2025-04-06 11:04:12","32","65","357.77","30","FRC2","60","66","473","430","1"
"458","2025-04-06 11:09:12","32","64","1048.72","30","FRC2","58","66","489","430","1"
"459","2025-04-06 11:14:12","31","62","920.22","31","FRC2","50","65","568","437","1"
"460","2025-04-06 11:19:13","30","58","1002.53","30","FRC2","53","64","536","443","1"
"461","2025-04-06 11:24:13","30","70","1226.17","31","FRC2","53","66","536","430","1"
"462","2025-04-06 11:37:50","23","53","1230.51","19","FRC2","53","66","536","430","1"
"463","2025-04-06 11:42:50","23","50","1213.34","18","FRC2","53","65","536","437","1"
"464","2025-04-06 11:47:51","23","50","1204.96","16","FRC2","51","66","557","430","1"
"465","2025-04-06 11:52:51","22","50","1200.81","16","FRC2","54","66","526","430","1"
"466","2025-04-06 11:57:51","22","49","1184.56","16","FRC2","53","65","536","437","1"
"467","2025-04-06 12:02:51","22","48","1192.62","15","FRC2","53","66","536","430","1"
"468","2025-04-06 12:07:52","22","47","1217.58","15","FRC2","54","65","526","437","1"
"469","2025-04-06 12:12:52","22","48","1209.13","14","FRC2","54","65","526","437","1"
"470","2025-04-06 12:17:52","22","49","1204.96","14","FRC2","53","66","536","430","1"
"471","2025-04-06 12:23:01","22","49","1204.96","15","FRC2","54","66","526","430","1"
"472","2025-04-06 12:28:01","22","49","1221.86","15","FRC2","53","65","536","437","1"
"473","2025-04-06 12:33:01","21","47","1217.58","15","FRC2","55","66","516","430","1"
"474","2025-04-06 12:49:40","22","49","1295.27","19","FRC2","53","65","536","437","1"
"475","2025-04-06 12:54:40","21","46","1153.51","19","FRC2","50","65","568","437","1"
"476","2025-04-06 12:59:40","24","42","1168.8","18","FRC2","52","66","546","430","1"
"477","2025-04-06 13:04:41","26","41","1164.94","18","FRC2","52","65","546","437","1"
"478","2025-04-06 13:09:41","28","41","1180.58","17","FRC2","55","65","516","437","1"
"479","2025-04-06 13:14:41","29","39","1153.51","17","FRC2","54","66","526","430","1"
"480","2025-04-06 13:19:41","30","39","1209.13","17","FRC2","54","66","526","430","1"
"481","2025-04-06 13:24:42","31","40","136.32","17","FRC2","54","66","526","430","1"
"482","2025-04-06 13:29:42","31","56","173.66","16","FRC2","56","65","507","437","1"
"483","2025-04-06 13:50:16","31","59","158.87","24","FRC2","53","65","536","437","1"
"484","2025-04-06 13:55:16","31","61","157.03","26","FRC2","55","65","516","437","1"
"485","2025-04-06 14:00:16","31","61","156.6","26","FRC2","54","64","526","443","1"
"486","2025-04-06 14:10:17","31","62","164.51","26","FRC2","53","66","536","430","1"
"487","2025-04-06 14:15:17","32","62","166.09","26","FRC2","53","65","536","437","1"
"488","2025-04-06 14:20:17","32","62","162.05","26","FRC2","55","66","516","430","1"
"489","2025-04-06 14:25:18","32","62","163.16","27","FRC2","52","65","546","437","1"
"490","2025-04-06 14:30:18","32","62","160.73","27","FRC2","51","66","557","430","1"
"491","2025-04-06 14:37:26","32","63","153.32","30","FRC2","53","66","536","430","1"
"492","2025-04-06 14:42:27","32","62","152.17","30","FRC2","54","66","526","430","1"
"493","2025-04-06 14:47:27","32","63","150","31","FRC2","56","66","507","430","1"
"494","2025-04-06 14:53:00","32","63","145.64","28","FRC2","54","65","526","437","1"
"495","2025-04-06 14:58:00","32","63","133.7","28","FRC2","52","66","546","430","1"
"496","2025-04-06 15:03:01","32","63","146.34","28","FRC2","51","66","557","430","1"
"497","2025-04-06 15:08:01","30","59","129.76","27","FRC2","51","66","557","430","1"
"498","2025-04-06 15:13:01","29","55","118.22","27","FRC2","51","66","557","430","1"
"499","2025-04-06 15:18:02","29","52","114.14","28","FRC2","52","65","546","437","1"
"500","2025-04-06 15:23:02","28","50","132.59","27","FRC2","48","65","591","437","1"
"501","2025-04-06 15:28:02","28","48","123.11","29","FRC2","50","66","568","430","1"
"502","2025-04-06 15:33:02","27","47","125.56","29","FRC2","52","66","546","430","1"
"503","2025-04-06 15:58:21","26","49","117.38","23","FRC2","52","64","546","443","1"
"504","2025-04-06 16:03:22","26","49","114.47","23","FRC2","53","66","536","430","1"
"505","2025-04-06 16:08:22","26","49","115.63","23","FRC2","53","66","536","430","1"
"506","2025-04-06 16:13:22","26","47","113.15","23","FRC2","54","66","526","430","1"
"507","2025-04-06 16:18:23","26","47","112.99","24","FRC2","50","65","568","437","1"
"508","2025-04-06 16:23:23","26","46","110.87","24","FRC2","49","65","579","437","1"
"509","2025-04-06 17:04:47","33","62","152.06","34","FRC2","50","65","568","437","1"
"510","2025-04-06 17:09:48","34","61","268.92","34","FRC2","46","65","617","437","1"
"511","2025-04-06 17:14:48","36","50","219.28","34","FRC2","44","66","645","430","1"
"512","2025-04-06 17:19:48","36","47","187.22","34","FRC2","44","66","645","430","1"
"513","2025-04-06 17:24:48","37","47","178.01","34","FRC2","45","65","631","437","1"
"514","2025-04-06 17:29:49","37","47","168.84","33","FRC2","43","65","660","437","1"
"515","2025-04-06 17:34:49","37","46","163.5","33","FRC2","44","66","645","430","1"
"516","2025-04-06 17:39:49","37","46","174.62","32","FRC2","44","66","645","430","1"
"517","2025-04-06 17:44:50","37","47","158.65","31","FRC2","43","65","660","437","1"
"518","2025-04-06 18:02:32","37","48","114.96","24","FRC2","44","66","645","430","1"
"519","2025-04-06 18:07:32","36","46","106.56","25","FRC2","45","64","631","443","1"
"520","2025-04-06 18:12:32","36","49","100.74","24","FRC2","46","65","617","437","1"
"521","2025-04-06 18:17:32","36","50","95.25","24","FRC2","46","65","617","437","1"
"522","2025-04-06 18:22:33","36","49","91.58","24","FRC2","46","65","617","437","1"
"523","2025-04-06 18:27:33","36","49","87.55","24","FRC2","46","65","617","437","1"
"524","2025-04-06 18:32:33","36","50","86.41","24","FRC2","46","65","617","437","1"
"525","2025-04-06 18:37:33","36","49","85.49","24","FRC2","47","65","604","437","1"
"526","2025-04-06 18:42:34","36","49","85.07","25","FRC2","46","65","617","437","1"
"527","2025-04-06 18:47:41","36","50","85.49","24","FRC2","50","65","568","437","1"
"528","2025-04-06 18:59:14","35","50","85.07","21","FRC2","50","65","568","437","1"
"529","2025-04-06 19:04:14","35","50","84.71","20","FRC2","49","65","579","437","1"
"530","2025-04-06 19:09:15","35","50","84.64","20","FRC2","66","66","430","430","1"
"531","2025-04-06 19:14:15","35","51","85.77","19","FRC2","66","66","430","430","1"
"532","2025-04-06 19:19:15","35","50","84.71","19","FRC2","66","66","430","430","1"
"533","2025-04-06 19:24:15","35","47","84.79","19","FRC2","66","66","430","430","1"
"534","2025-04-06 19:29:16","35","52","84.86","19","FRC2","66","66","430","430","1"
"535","2025-04-06 19:39:16","35","53","84.64","20","FRC2","54","65","526","437","1"
"536","2025-04-06 20:00:13","34","54","84.71","24","FRC2","66","66","430","430","1"
"537","2025-04-06 20:05:14","34","54","84.71","25","FRC2","66","66","430","430","1"
"538","2025-04-06 20:10:14","34","54","84.71","25","FRC2","66","66","430","430","1"
"539","2025-04-06 20:15:14","34","53","84.57","26","FRC2","66","66","430","430","1"
"540","2025-04-06 20:20:14","34","53","84.86","26","FRC2","66","66","430","430","1"
"541","2025-04-06 20:25:15","34","54","85","25","FRC2","66","66","430","430","1"
"542","2025-04-06 20:30:15","34","54","84.71","25","FRC2","66","66","430","430","1"
"543","2025-04-06 20:35:15","34","54","84.79","25","FRC2","66","66","430","430","1"
"544","2025-04-06 20:40:16","34","55","85.63","25","FRC2","66","66","430","430","1"
"545","2025-04-06 21:01:46","34","56","84.64","25","FRC2","66","66","430","430","1"
"546","2025-04-06 21:06:46","34","56","84.86","25","FRC2","66","66","430","430","1"
"547","2025-04-06 21:11:46","34","57","84.57","25","FRC2","66","66","430","430","1"
"548","2025-04-06 21:16:47","34","57","94.66","25","FRC2","66","66","430","430","1"
"549","2025-04-06 21:21:47","34","58","84.79","24","FRC2","66","66","430","430","1"
"550","2025-04-06 21:26:47","34","57","85.49","24","FRC2","66","66","430","430","1"
"551","2025-04-06 21:31:47","34","57","85.49","24","FRC2","66","66","430","430","1"
"552","2025-04-06 21:36:48","34","57","85.42","24","FRC2","66","66","430","430","1"
"553","2025-04-06 21:41:48","34","56","85.42","24","FRC2","66","66","430","430","1"
"554","2025-04-06 22:13:00","33","53","85.35","25","FRC2","66","66","430","430","1"
"555","2025-04-06 22:18:00","33","54","86.55","25","FRC2","66","66","430","430","1"
"556","2025-04-06 22:23:00","33","56","85.49","24","FRC2","66","66","430","430","1"
"557","2025-04-06 22:28:00","33","56","85.49","24","FRC2","66","66","430","430","1"
"558","2025-04-06 22:33:01","33","56","85.49","25","FRC2","66","66","430","430","1"
"559","2025-04-06 22:38:01","33","56","85.42","25","FRC2","66","66","430","430","1"
"560","2025-04-06 22:43:01","33","57","84.71","23","FRC2","66","66","430","430","1"
"561","2025-04-06 22:52:20","33","58","94.88","22","FRC2","66","66","430","430","1"
"562","2025-04-06 22:57:21","33","59","85.63","22","FRC2","66","66","430","430","1"
"563","2025-04-07 15:48:10","31","72","120.69","41","FRC2","49","66","579","430","1"
"564","2025-04-07 15:53:10","32","70","754.36","41","FRC2","49","66","579","430","1"
"565","2025-04-07 15:58:10","34","61","783.44","41","FRC2","50","65","568","437","1"
"566","2025-04-07 16:03:11","34","59","751.43","41","FRC2","48","65","591","437","1"
"567","2025-04-07 16:08:11","35","58","744.22","41","FRC2","49","66","579","430","1"
"568","2025-04-07 16:13:11","35","58","927.08","41","FRC2","49","65","579","437","1"
"569","2025-04-07 16:18:12","35","57","855.36","40","FRC2","46","66","617","430","1"
"570","2025-04-07 16:23:12","35","56","840.21","42","FRC2","46","66","617","430","1"
"571","2025-04-07 16:28:12","35","56","281.17","41","FRC2","47","65","604","437","1"
"572","2025-04-07 16:48:19","35","55","201.18","38","FRC2","47","65","604","437","1"
"573","2025-04-07 16:53:19","35","56","562.6","38","FRC2","48","65","591","437","1"
"574","2025-04-07 16:58:19","35","56","442.27","38","FRC2","49","65","579","437","1"
"575","2025-04-07 17:03:19","35","56","212.92","37","FRC2","49","66","579","430","1"
"576","2025-04-07 17:08:20","35","56","198.24","37","FRC2","50","65","568","437","1"
"577","2025-04-07 17:13:20","35","56","182.74","37","FRC2","48","65","591","437","1"
"578","2025-04-07 17:23:21","34","56","186.57","38","FRC2","49","65","579","437","1"
"579","2025-04-07 17:28:21","34","57","186.31","36","FRC2","50","65","568","437","1"
"580","2025-04-07 17:53:42","34","56","121.46","34","FRC2","52","66","546","430","1"
"581","2025-04-07 17:58:42","34","57","110.87","34","FRC2","53","65","536","437","1"
"582","2025-04-07 18:03:43","34","57","103.74","35","FRC2","66","66","430","430","1"
"583","2025-04-07 18:08:43","34","57","95.47","35","FRC2","49","65","579","437","1"
"584","2025-04-07 18:13:43","34","57","90.92","35","FRC2","66","66","430","430","1"
"585","2025-04-07 18:18:43","34","58","89.41","35","FRC2","52","65","546","437","1"
"586","2025-04-07 18:23:44","34","53","88.55","35","FRC2","49","65","579","437","1"
"587","2025-04-07 18:28:44","34","54","87.55","35","FRC2","51","66","557","430","1"
"588","2025-04-07 18:33:44","34","56","85.98","35","FRC2","50","65","568","437","1"
"589","2025-04-07 18:57:23","34","55","85.63","29","FRC2","50","66","568","430","1"
"590","2025-04-07 19:02:23","34","57","84.64","29","FRC2","53","65","536","437","1"
"591","2025-04-07 19:07:24","34","58","84.71","29","FRC2","66","66","430","430","1"
"592","2025-04-07 19:12:24","34","58","84.57","30","FRC2","66","66","430","430","1"
"593","2025-04-07 19:17:24","34","59","84.79","29","FRC2","66","66","430","430","1"
"594","2025-04-07 19:22:24","33","59","84.71","29","FRC2","66","66","430","430","1"
"595","2025-04-07 19:27:25","33","60","85.14","29","FRC2","66","66","430","430","1"
"596","2025-04-07 19:32:25","33","59","84.86","28","FRC2","66","66","430","430","1"
"597","2025-04-07 19:37:25","33","61","84.79","28","FRC2","66","66","430","430","1"
"598","2025-04-07 20:00:13","33","64","84.64","30","FRC2","66","66","430","430","1"
"599","2025-04-07 20:05:13","33","66","84.79","30","FRC2","66","66","430","430","1"
"600","2025-04-07 20:10:13","33","65","85","30","FRC2","66","66","430","430","1"
"601","2025-04-07 20:20:14","33","65","84.86","28","FRC2","66","66","430","430","1"
"602","2025-04-07 20:25:14","33","65","84.86","29","FRC2","66","66","430","430","1"
"603","2025-04-07 20:30:15","33","65","84.79","30","FRC2","66","66","430","430","1"
"604","2025-04-07 20:35:15","33","65","84.86","30","FRC2","66","66","430","430","1"
"605","2025-04-07 20:40:15","33","65","84.57","30","FRC2","66","66","430","430","1"
"606","2025-04-07 21:02:36","33","65","84.71","28","FRC2","66","66","430","430","1"
"607","2025-04-07 21:07:37","33","65","84.5","27","FRC2","66","66","430","430","1"
"608","2025-04-07 21:12:37","33","66","84.79","27","FRC2","66","66","430","430","1"
"609","2025-04-07 21:17:37","33","66","85.49","28","FRC2","66","66","430","430","1"
"610","2025-04-07 21:27:38","33","66","85.98","28","FRC2","66","66","430","430","1"
"611","2025-04-09 04:29:51","29","61","93.85","13","FRC4","54","54","660","660","1"
"612","2025-04-09 04:34:51","29","61","88.4","13","FRC4","54","54","660","660","1"
"613","2025-04-09 04:39:52","30","75","92.89","13","FRC4","54","54","660","660","1"
"614","2025-04-09 04:44:52","30","75","82.62","13","FRC4","54","54","660","660","1"
"615","2025-04-09 04:49:52","31","75","82.55","13","FRC4","54","54","660","660","1"
"616","2025-04-09 04:54:53","31","75","82.62","13","FRC4","54","54","660","660","1"
"617","2025-04-09 04:59:53","31","74","82.82","13","FRC4","54","54","660","660","1"
"618","2025-04-09 05:04:53","31","74","82.76","13","FRC4","54","54","660","660","1"
"619","2025-04-09 05:09:53","31","74","82.76","13","FRC4","54","54","660","660","1"
"620","2025-04-09 05:30:15","31","73","82.62","32","FRC4","54","54","660","660","1"
"621","2025-04-09 05:35:15","31","73","82.62","31","FRC4","54","54","660","660","1"
"622","2025-04-09 05:40:16","32","73","82.82","32","FRC4","54","54","660","660","1"
"623","2025-04-09 05:45:16","32","73","82.55","32","FRC4","54","54","660","660","1"
"624","2025-04-09 05:50:16","31","74","82.48","32","FRC4","54","54","660","660","1"
"625","2025-04-09 05:55:16","31","74","82.55","33","FRC4","54","54","660","660","1"
"626","2025-04-09 06:00:17","31","74","82.96","32","FRC4","54","54","660","660","1"
"627","2025-04-09 06:05:17","31","74","82.76","32","FRC4","54","54","660","660","1"
"628","2025-04-09 06:10:17","31","74","82.34","32","FRC4","54","54","660","660","1"
"629","2025-04-09 06:34:30","31","74","83.38","33","FRC4","54","54","660","660","1"
"630","2025-04-09 06:39:30","31","75","83.24","32","FRC4","54","54","660","660","1"
"631","2025-04-09 06:44:31","31","75","83.59","32","FRC4","54","54","660","660","1"
"632","2025-04-09 06:49:31","31","75","83.94","32","FRC4","54","54","660","660","1"
"633","2025-04-09 06:54:31","31","75","84.43","33","FRC4","54","54","660","660","1"
"634","2025-04-09 06:59:32","31","75","85.14","32","FRC4","54","54","660","660","1"
"635","2025-04-09 07:04:32","31","76","85.42","32","FRC4","54","54","660","660","1"
"636","2025-04-09 07:09:32","31","76","85.7","32","FRC4","54","54","660","660","1"
"637","2025-04-09 07:14:32","31","76","85.63","32","FRC4","54","54","660","660","1"
"638","2025-04-09 07:39:48","31","76","86.48","38","FRC4","48","53","743","673","0.999581"
"639","2025-04-09 07:44:48","31","77","86.76","36","FRC4","47","54","759","660","0.996992"
"640","2025-04-09 07:49:48","31","77","87.26","36","FRC4","50","54","713","660","0.997951"
"641","2025-04-09 07:54:48","31","76","87.62","36","FRC4","54","54","660","660","1"
"642","2025-04-09 07:59:49","31","76","87.55","36","FRC4","48","54","743","660","1"
"643","2025-04-09 08:04:49","31","76","87.83","36","FRC4","49","55","728","648","1"
"644","2025-04-09 08:09:49","31","76","87.83","36","FRC4","54","54","660","660","1"
"645","2025-04-09 08:14:50","31","76","88.4","35","FRC4","54","54","660","660","1"
"646","2025-04-09 08:19:50","31","75","88.05","35","FRC4","54","54","660","660","1"
"647","2025-04-09 08:44:44","31","75","89.62","31","FRC4","54","54","660","660","1"
"648","2025-04-09 08:49:44","31","73","89.55","30","FRC4","54","54","660","660","1"
"649","2025-04-09 08:54:44","31","73","87.33","30","FRC4","47","53","759","673","0.999928"
"650","2025-04-09 08:59:45","31","73","89.77","30","FRC4","54","54","660","660","1"
"651","2025-04-09 09:04:45","31","73","87.62","30","FRC4","47","54","759","660","1"
"652","2025-04-09 09:09:45","31","73","86.98","30","FRC4","54","54","660","660","1"
"653","2025-04-09 09:14:46","31","72","90.27","30","FRC4","54","54","660","660","1"
